record_id,band_id,start_frequency_mhz,end_frequency_mhz,service_type,state,city,hour,day_of_week,bandwidth_mhz,signal_power_dbm,noise_floor_dbm,snr_db,occupancy_ratio,interference_score,assignment_status,occupancy_status,target_available,data_type
1002,B001,470,585,IMT candidate,West Bengal,Kolkata,23,0,11.5,-85.079,-106.71,21.631,0.40485,0.26876,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1003,B001,470,585,IMT candidate,West Bengal,Kolkata,23,1,11.5,-82.197,-102.332,20.135,0.26831,0.32089,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1004,B001,470,585,IMT candidate,West Bengal,Kolkata,23,2,11.5,-77.574,-97.536,19.961,0.3512,0.2723,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1005,B001,470,585,IMT candidate,West Bengal,Kolkata,23,3,11.5,-88.249,-104.182,15.933,0.23743,0.15108,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
1006,B001,470,585,IMT candidate,West Bengal,Kolkata,23,4,11.5,-83.686,-101.228,17.542,0.36568,0.36602,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1007,B001,470,585,IMT candidate,West Bengal,Kolkata,23,5,11.5,-82.785,-103.58,20.795,0.33115,0.27791,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1008,B001,470,585,IMT candidate,West Bengal,Kolkata,23,6,11.5,-78.634,-98.356,19.722,0.33613,0.2366,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1009,B001,470,585,IMT candidate,Gujarat,Ahmedabad,0,0,11.5,-84.662,-101.797,17.135,0.36621,0.25728,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1010,B001,470,585,IMT candidate,Gujarat,Ahmedabad,0,1,11.5,-78.71,-99.829,21.119,0.33329,0.43263,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1011,B001,470,585,IMT candidate,Gujarat,Ahmedabad,0,2,11.5,-80.207,-97.088,16.881,0.35686,0.38722,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1012,B001,470,585,IMT candidate,Gujarat,Ahmedabad,0,3,11.5,-79.196,-98.271,19.076,0.34309,0.26044,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1013,B001,470,585,IMT candidate,Gujarat,Ahmedabad,0,4,11.5,-87.36,-104.805,17.445,0.37693,0.43911,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1014,B001,470,585,IMT candidate,Gujarat,Ahmedabad,0,5,11.5,-84.287,-99.861,15.574,0.31858,0.43082,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1015,B001,470,585,IMT candidate,Gujarat,Ahmedabad,0,6,11.5,-91.733,-106.893,15.16,0.30773,0.20823,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1016,B001,470,585,IMT candidate,Gujarat,Ahmedabad,1,0,11.5,-83.386,-100.724,17.338,0.25753,0.33466,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1017,B001,470,585,IMT candidate,Gujarat,Ahmedabad,1,1,11.5,-87.206,-100.671,13.464,0.30839,0.28182,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1018,B001,470,585,IMT candidate,Gujarat,Ahmedabad,1,2,11.5,-83.96,-103.426,19.466,0.34889,0.34496,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1019,B001,470,585,IMT candidate,Gujarat,Ahmedabad,1,3,11.5,-77.8,-101.241,23.441,0.39298,0.33702,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1020,B001,470,585,IMT candidate,Gujarat,Ahmedabad,1,4,11.5,-79.598,-101.306,21.709,0.40561,0.39434,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1021,B001,470,585,IMT candidate,Gujarat,Ahmedabad,1,5,11.5,-86.543,-97.206,10.664,0.16905,0.16616,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
1022,B001,470,585,IMT candidate,Gujarat,Ahmedabad,1,6,11.5,-82.519,-105.275,22.756,0.29744,0.26376,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1023,B001,470,585,IMT candidate,Gujarat,Ahmedabad,2,0,11.5,-84.775,-104.074,19.299,0.31213,0.43455,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1024,B001,470,585,IMT candidate,Gujarat,Ahmedabad,2,1,11.5,-79.836,-103.935,24.099,0.37909,0.3891,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1025,B001,470,585,IMT candidate,Gujarat,Ahmedabad,2,2,11.5,-83.884,-102.18,18.296,0.30943,0.3401,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1026,B001,470,585,IMT candidate,Gujarat,Ahmedabad,2,3,11.5,-76.828,-101.94,25.112,0.36011,0.58077,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1027,B001,470,585,IMT candidate,Gujarat,Ahmedabad,2,4,11.5,-87.536,-104.293,16.757,0.37211,0.42692,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1028,B001,470,585,IMT candidate,Gujarat,Ahmedabad,2,5,11.5,-86.668,-102.455,15.787,0.20632,0.26864,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
1029,B001,470,585,IMT candidate,Gujarat,Ahmedabad,2,6,11.5,-77.683,-97.406,19.722,0.29167,0.27192,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1030,B001,470,585,IMT candidate,Gujarat,Ahmedabad,3,0,11.5,-82.734,-102.46,19.726,0.41483,0.35703,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1031,B001,470,585,IMT candidate,Gujarat,Ahmedabad,3,1,11.5,-81.443,-103.398,21.955,0.44278,0.48941,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1032,B001,470,585,IMT candidate,Gujarat,Ahmedabad,3,2,11.5,-83.194,-101.399,18.205,0.38129,0.55431,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1033,B001,470,585,IMT candidate,Gujarat,Ahmedabad,3,3,11.5,-82.656,-107.921,25.266,0.41728,0.28835,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1034,B001,470,585,IMT candidate,Gujarat,Ahmedabad,3,4,11.5,-83.525,-103.745,20.22,0.26396,0.26978,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1035,B001,470,585,IMT candidate,Gujarat,Ahmedabad,3,5,11.5,-84.237,-106.175,21.938,0.33474,0.3162,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1036,B001,470,585,IMT candidate,Gujarat,Ahmedabad,3,6,11.5,-84.366,-101.188,16.822,0.22975,0.27614,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
1037,B001,470,585,IMT candidate,Gujarat,Ahmedabad,4,0,11.5,-73.621,-100.541,26.919,0.4504,0.40838,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1038,B001,470,585,IMT candidate,Gujarat,Ahmedabad,4,1,11.5,-76.598,-99.84,23.241,0.36767,0.33234,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1039,B001,470,585,IMT candidate,Gujarat,Ahmedabad,4,2,11.5,-77.953,-101.712,23.759,0.49201,0.47515,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1040,B001,470,585,IMT candidate,Gujarat,Ahmedabad,4,3,11.5,-82.345,-106.115,23.77,0.3001,0.40021,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1041,B001,470,585,IMT candidate,Gujarat,Ahmedabad,4,4,11.5,-82.336,-101.657,19.321,0.29532,0.27292,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1042,B001,470,585,IMT candidate,Gujarat,Ahmedabad,4,5,11.5,-78.809,-103.236,24.427,0.42032,0.34277,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1043,B001,470,585,IMT candidate,Gujarat,Ahmedabad,4,6,11.5,-77.326,-98.125,20.799,0.3555,0.31203,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1044,B001,470,585,IMT candidate,Gujarat,Ahmedabad,5,0,11.5,-81.455,-100.188,18.732,0.37552,0.33249,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1045,B001,470,585,IMT candidate,Gujarat,Ahmedabad,5,1,11.5,-77.03,-98.508,21.477,0.48334,0.32871,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1046,B001,470,585,IMT candidate,Gujarat,Ahmedabad,5,2,11.5,-88.994,-104.787,15.793,0.27016,0.28955,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1047,B001,470,585,IMT candidate,Gujarat,Ahmedabad,5,3,11.5,-93.903,-101.614,7.711,0.26314,0.30223,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1048,B001,470,585,IMT candidate,Gujarat,Ahmedabad,5,4,11.5,-90.555,-105.038,14.482,0.47255,0.44048,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1049,B001,470,585,IMT candidate,Gujarat,Ahmedabad,5,5,11.5,-82.525,-103.021,20.496,0.36905,0.46317,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1050,B001,470,585,IMT candidate,Gujarat,Ahmedabad,5,6,11.5,-82.189,-100.505,18.316,0.43826,0.41842,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1051,B001,470,585,IMT candidate,Gujarat,Ahmedabad,6,0,11.5,-85.484,-102.039,16.555,0.28998,0.26281,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1052,B001,470,585,IMT candidate,Gujarat,Ahmedabad,6,1,11.5,-84.062,-102.569,18.507,0.46718,0.45403,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1053,B001,470,585,IMT candidate,Gujarat,Ahmedabad,6,2,11.5,-83.14,-101.872,18.732,0.40803,0.35063,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1054,B001,470,585,IMT candidate,Gujarat,Ahmedabad,6,3,11.5,-87.166,-103.262,16.096,0.31878,0.30953,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1055,B001,470,585,IMT candidate,Gujarat,Ahmedabad,6,4,11.5,-87.247,-101.383,14.136,0.26509,0.36248,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1056,B001,470,585,IMT candidate,Gujarat,Ahmedabad,6,5,11.5,-83.234,-98.236,15.001,0.34669,0.45824,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1057,B001,470,585,IMT candidate,Gujarat,Ahmedabad,6,6,11.5,-79.805,-100.453,20.648,0.31184,0.39959,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1058,B001,470,585,IMT candidate,Gujarat,Ahmedabad,7,0,11.5,-81.481,-100.864,19.383,0.36431,0.41501,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1059,B001,470,585,IMT candidate,Gujarat,Ahmedabad,7,1,11.5,-78.848,-100.989,22.141,0.29758,0.47394,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1060,B001,470,585,IMT candidate,Gujarat,Ahmedabad,7,2,11.5,-74.863,-98.347,23.483,0.43477,0.4869,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1061,B001,470,585,IMT candidate,Gujarat,Ahmedabad,7,3,11.5,-83.022,-102.136,19.114,0.49615,0.42887,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1062,B001,470,585,IMT candidate,Gujarat,Ahmedabad,7,4,11.5,-87.717,-104.06,16.343,0.37302,0.32302,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1063,B001,470,585,IMT candidate,Gujarat,Ahmedabad,7,5,11.5,-79.12,-99.718,20.599,0.2339,0.32607,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
1064,B001,470,585,IMT candidate,Gujarat,Ahmedabad,7,6,11.5,-88.941,-101.482,12.541,0.22238,0.28693,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
1065,B001,470,585,IMT candidate,Gujarat,Ahmedabad,8,0,11.5,-79.76,-99.543,19.783,0.30238,0.2909,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1066,B001,470,585,IMT candidate,Gujarat,Ahmedabad,8,1,11.5,-76.01,-101.842,25.832,0.39531,0.22483,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1067,B001,470,585,IMT candidate,Gujarat,Ahmedabad,8,2,11.5,-79.548,-98.892,19.345,0.3889,0.33286,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1068,B001,470,585,IMT candidate,Gujarat,Ahmedabad,8,3,11.5,-85.992,-104.299,18.307,0.37241,0.28013,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1069,B001,470,585,IMT candidate,Gujarat,Ahmedabad,8,4,11.5,-89.916,-107.23,17.314,0.34757,0.3906,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1070,B001,470,585,IMT candidate,Gujarat,Ahmedabad,8,5,11.5,-82.941,-103.03,20.089,0.2935,0.437,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1071,B001,470,585,IMT candidate,Gujarat,Ahmedabad,8,6,11.5,-87.651,-98.988,11.337,0.26839,0.22679,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1072,B001,470,585,IMT candidate,Gujarat,Ahmedabad,9,0,11.5,-76.438,-101.356,24.918,0.51751,0.52557,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1073,B001,470,585,IMT candidate,Gujarat,Ahmedabad,9,1,11.5,-78.655,-100.094,21.439,0.46581,0.37258,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1074,B001,470,585,IMT candidate,Gujarat,Ahmedabad,9,2,11.5,-83.752,-100.309,16.557,0.34876,0.42729,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1075,B001,470,585,IMT candidate,Gujarat,Ahmedabad,9,3,11.5,-76.672,-102.555,25.883,0.55068,0.49377,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1076,B001,470,585,IMT candidate,Gujarat,Ahmedabad,9,4,11.5,-78.409,-105.646,27.238,0.46565,0.37724,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1077,B001,470,585,IMT candidate,Gujarat,Ahmedabad,9,5,11.5,-77.137,-101.272,24.135,0.47706,0.44761,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1078,B001,470,585,IMT candidate,Gujarat,Ahmedabad,9,6,11.5,-77.078,-104.177,27.099,0.50385,0.46077,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1079,B001,470,585,IMT candidate,Gujarat,Ahmedabad,10,0,11.5,-79.726,-103.038,23.312,0.48275,0.48012,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1080,B001,470,585,IMT candidate,Gujarat,Ahmedabad,10,1,11.5,-86.391,-106.301,19.911,0.39796,0.43484,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1081,B001,470,585,IMT candidate,Gujarat,Ahmedabad,10,2,11.5,-71.994,-98.572,26.578,0.45907,0.53059,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1082,B001,470,585,IMT candidate,Gujarat,Ahmedabad,10,3,11.5,-73.027,-101.341,28.314,0.58166,0.44351,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1083,B001,470,585,IMT candidate,Gujarat,Ahmedabad,10,4,11.5,-85.957,-100.987,15.029,0.29201,0.29372,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1084,B001,470,585,IMT candidate,Gujarat,Ahmedabad,10,5,11.5,-83.849,-99.756,15.907,0.26602,0.24565,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1085,B001,470,585,IMT candidate,Gujarat,Ahmedabad,10,6,11.5,-87.079,-104.032,16.952,0.35916,0.27577,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1086,B001,470,585,IMT candidate,Gujarat,Ahmedabad,11,0,11.5,-83.344,-102.525,19.18,0.38109,0.43646,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1087,B001,470,585,IMT candidate,Gujarat,Ahmedabad,11,1,11.5,-86.352,-103.115,16.763,0.35739,0.37958,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1088,B001,470,585,IMT candidate,Gujarat,Ahmedabad,11,2,11.5,-71.12,-99.877,28.757,0.47633,0.4297,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1089,B001,470,585,IMT candidate,Gujarat,Ahmedabad,11,3,11.5,-79.707,-103.874,24.167,0.5171,0.4581,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1090,B001,470,585,IMT candidate,Gujarat,Ahmedabad,11,4,11.5,-77.1,-104.849,27.749,0.62972,0.53087,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1091,B001,470,585,IMT candidate,Gujarat,Ahmedabad,11,5,11.5,-80.686,-101.119,20.433,0.3872,0.38124,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1092,B001,470,585,IMT candidate,Gujarat,Ahmedabad,11,6,11.5,-82.493,-100.164,17.671,0.38945,0.34337,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1093,B001,470,585,IMT candidate,Gujarat,Ahmedabad,12,0,11.5,-75.498,-98.505,23.007,0.53931,0.52038,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1094,B001,470,585,IMT candidate,Gujarat,Ahmedabad,12,1,11.5,-75.887,-99.39,23.503,0.47403,0.56388,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1095,B001,470,585,IMT candidate,Gujarat,Ahmedabad,12,2,11.5,-78.62,-104.433,25.813,0.58728,0.44169,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1096,B001,470,585,IMT candidate,Gujarat,Ahmedabad,12,3,11.5,-88.385,-106.543,18.158,0.47434,0.50991,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1097,B001,470,585,IMT candidate,Gujarat,Ahmedabad,12,4,11.5,-78.707,-100.116,21.409,0.50385,0.36342,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1098,B001,470,585,IMT candidate,Gujarat,Ahmedabad,12,5,11.5,-76.67,-98.543,21.873,0.42645,0.41183,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1099,B001,470,585,IMT candidate,Gujarat,Ahmedabad,12,6,11.5,-75.787,-101.051,25.264,0.52244,0.49378,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1100,B001,470,585,IMT candidate,Gujarat,Ahmedabad,13,0,11.5,-75.447,-98.067,22.62,0.46665,0.36568,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1101,B001,470,585,IMT candidate,Gujarat,Ahmedabad,13,1,11.5,-76.162,-99.633,23.472,0.52771,0.52093,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1102,B001,470,585,IMT candidate,Gujarat,Ahmedabad,13,2,11.5,-89.782,-110.379,20.597,0.55536,0.51302,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1103,B001,470,585,IMT candidate,Gujarat,Ahmedabad,13,3,11.5,-75.536,-97.784,22.248,0.41486,0.38153,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1104,B001,470,585,IMT candidate,Gujarat,Ahmedabad,13,4,11.5,-81.377,-102.95,21.573,0.48432,0.44456,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1105,B001,470,585,IMT candidate,Gujarat,Ahmedabad,13,5,11.5,-80.819,-105.868,25.049,0.5102,0.41566,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1106,B001,470,585,IMT candidate,Gujarat,Ahmedabad,13,6,11.5,-81.175,-103.879,22.704,0.44603,0.32414,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1107,B001,470,585,IMT candidate,Gujarat,Ahmedabad,14,0,11.5,-84.332,-102.651,18.319,0.47858,0.46454,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1108,B001,470,585,IMT candidate,Gujarat,Ahmedabad,14,1,11.5,-90.35,-102.939,12.59,0.28317,0.32462,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1109,B001,470,585,IMT candidate,Gujarat,Ahmedabad,14,2,11.5,-77.957,-99.958,22.001,0.45648,0.39967,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1110,B001,470,585,IMT candidate,Gujarat,Ahmedabad,14,3,11.5,-77.381,-103.162,25.781,0.55844,0.59709,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1111,B001,470,585,IMT candidate,Gujarat,Ahmedabad,14,4,11.5,-70.823,-97.043,26.22,0.52633,0.41975,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1112,B001,470,585,IMT candidate,Gujarat,Ahmedabad,14,5,11.5,-76.028,-99.694,23.667,0.51518,0.49808,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1113,B001,470,585,IMT candidate,Gujarat,Ahmedabad,14,6,11.5,-78.762,-100.755,21.993,0.43423,0.39186,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1114,B001,470,585,IMT candidate,Gujarat,Ahmedabad,15,0,11.5,-77.708,-100.859,23.151,0.59821,0.52551,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1115,B001,470,585,IMT candidate,Gujarat,Ahmedabad,15,1,11.5,-77.808,-101.217,23.41,0.45906,0.44769,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1116,B001,470,585,IMT candidate,Gujarat,Ahmedabad,15,2,11.5,-82.162,-105.92,23.757,0.36111,0.35259,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1117,B001,470,585,IMT candidate,Gujarat,Ahmedabad,15,3,11.5,-75.923,-100.681,24.758,0.57367,0.3578,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1118,B001,470,585,IMT candidate,Gujarat,Ahmedabad,15,4,11.5,-70.946,-100.707,29.76,0.51584,0.43909,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1119,B001,470,585,IMT candidate,Gujarat,Ahmedabad,15,5,11.5,-86.09,-106.52,20.43,0.44533,0.42914,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1120,B001,470,585,IMT candidate,Gujarat,Ahmedabad,15,6,11.5,-78.637,-104.185,25.547,0.41544,0.51825,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1121,B001,470,585,IMT candidate,Gujarat,Ahmedabad,16,0,11.5,-82.071,-101.753,19.682,0.40523,0.50218,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1122,B001,470,585,IMT candidate,Gujarat,Ahmedabad,16,1,11.5,-79.42,-100.507,21.087,0.49662,0.549,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
1123,B001,470,585,IMT candidate,Gujarat,Ahmedabad,16,2,11.5,-71.375,-97.343,25.968,0.45907,0.36632,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
