record_id,band_id,state,city,start_frequency_mhz,end_frequency_mhz,required_bandwidth_mhz,service_type,assignment_status,occupancy_status,availability_label,data_type
519,B024,Tamil Nadu,Chennai,5537.624,5538.624,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
520,B012,Telangana,Hyderabad,3487.004,3488.004,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
521,B021,Rajasthan,Jaipur,2466.956,2476.956,10,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
522,B025,Telangana,Hyderabad,5808.432,5809.432,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
523,B017,Maharashtra,Mumbai,25233.852,25238.852,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
524,B015,Maharashtra,Mumbai,6463.614,6543.614,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
525,B010,Gujarat,Ahmedabad,2500.575,2510.575,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
526,B003,Gujarat,Ahmedabad,859.673,860.673,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
527,B008,Gujarat,Ahmedabad,2138.984,2158.984,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
528,B010,Gujarat,Ahmedabad,2530.857,2535.857,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
529,B022,Gujarat,Ahmedabad,5183.099,5193.099,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
530,B022,West Bengal,Kolkata,5186.811,5206.811,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
531,B015,Maharashtra,Mumbai,6426.326,6466.326,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
532,B020,Karnataka,Bengaluru,69864.12,69874.12,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
533,B012,Rajasthan,Jaipur,3420.537,3421.537,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
534,B025,Telangana,Hyderabad,5828.548,5833.548,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
535,B002,Maharashtra,Mumbai,585.17,590.17,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
536,B001,Rajasthan,Jaipur,536.606,556.606,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
537,B007,Gujarat,Ahmedabad,1847.556,1857.556,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
538,B013,Tamil Nadu,Chennai,3512.198,3592.198,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
539,B008,Maharashtra,Mumbai,2188.875,2198.875,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
540,B012,West Bengal,Kolkata,3481.515,3491.515,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
541,B023,Rajasthan,Jaipur,5314.967,5324.967,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
542,B008,Rajasthan,Jaipur,2110.868,2115.868,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
543,B020,Gujarat,Ahmedabad,69108.491,69113.491,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
544,B023,Karnataka,Bengaluru,5264.774,5284.774,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
545,B008,West Bengal,Kolkata,2154.27,2194.27,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
546,B006,West Bengal,Kolkata,1430.593,1431.593,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
547,B023,Gujarat,Ahmedabad,5305.003,5310.003,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
548,B012,Tamil Nadu,Chennai,3474.183,3479.183,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
549,B023,Telangana,Hyderabad,5280.143,5290.143,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
550,B017,Delhi,New Delhi,24932.061,24937.061,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
551,B021,Rajasthan,Jaipur,2434.617,2474.617,40,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
552,B003,Maharashtra,Mumbai,628.959,668.959,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
553,B003,Maharashtra,Mumbai,785.349,805.349,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
554,B022,Karnataka,Bengaluru,5168.566,5248.566,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
555,B015,Delhi,New Delhi,6663.779,6743.779,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
556,B023,Tamil Nadu,Chennai,5305.08,5325.08,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
557,B004,West Bengal,Kolkata,890.0,942.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
558,B006,West Bengal,Kolkata,1508.025,1513.025,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
559,B015,Telangana,Hyderabad,6743.657,6763.657,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
560,B021,Delhi,New Delhi,2470.782,2471.782,1,Low Power / RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
561,B012,Maharashtra,Mumbai,3430.654,3431.654,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
562,B010,Delhi,New Delhi,2589.523,2609.523,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
563,B019,West Bengal,Kolkata,43365.97,43375.97,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
564,B005,Karnataka,Bengaluru,942.0,960.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
565,B022,Maharashtra,Mumbai,5210.911,5215.911,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
566,B008,Tamil Nadu,Chennai,2182.98,2183.98,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
567,B018,Tamil Nadu,Chennai,37560.193,37561.193,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
568,B017,Delhi,New Delhi,27247.906,27248.906,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
569,B001,Maharashtra,Mumbai,505.112,525.112,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
570,B006,Telangana,Hyderabad,1452.61,1462.61,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
571,B022,Gujarat,Ahmedabad,5238.307,5248.307,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
572,B018,Karnataka,Bengaluru,39372.614,39382.614,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
573,B008,Gujarat,Ahmedabad,2176.753,2177.753,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
574,B005,Delhi,New Delhi,949.608,950.608,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
575,B025,Telangana,Hyderabad,5872.414,5873.414,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
576,B008,Maharashtra,Mumbai,2120.154,2125.154,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
577,B021,Gujarat,Ahmedabad,2472.71,2477.71,5,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
578,B019,Maharashtra,Mumbai,42816.066,42896.066,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
579,B011,Karnataka,Bengaluru,3364.625,3369.625,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
580,B009,Telangana,Hyderabad,2324.88,2364.88,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
581,B016,Rajasthan,Jaipur,7080.85,7120.85,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
582,B016,Rajasthan,Jaipur,7033.505,7113.505,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
583,B023,Tamil Nadu,Chennai,5277.322,5278.322,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
584,B014,Maharashtra,Mumbai,3649.926,3659.926,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
585,B012,Karnataka,Bengaluru,3417.09,3497.09,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
586,B019,Karnataka,Bengaluru,43459.435,43460.435,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
587,B008,Delhi,New Delhi,2161.459,2162.459,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
588,B013,Karnataka,Bengaluru,3535.849,3540.849,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
589,B014,Tamil Nadu,Chennai,3635.686,3645.686,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
590,B015,Maharashtra,Mumbai,6840.812,6845.812,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
591,B017,Tamil Nadu,Chennai,26382.634,26462.634,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
592,B022,Gujarat,Ahmedabad,5185.697,5190.697,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
593,B013,Delhi,New Delhi,3555.298,3556.298,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
594,B024,Karnataka,Bengaluru,5698.888,5703.888,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
595,B002,Gujarat,Ahmedabad,598.007,599.007,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
596,B023,Gujarat,Ahmedabad,5306.99,5346.99,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
597,B024,Telangana,Hyderabad,5504.177,5524.177,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
598,B012,Delhi,New Delhi,3446.302,3447.302,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
599,B023,Rajasthan,Jaipur,5335.873,5340.873,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
600,B018,West Bengal,Kolkata,37391.873,37431.873,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
601,B008,Telangana,Hyderabad,2130.745,2131.745,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
602,B019,Telangana,Hyderabad,42669.28,42679.28,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
603,B024,West Bengal,Kolkata,5500.387,5520.387,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
604,B019,Karnataka,Bengaluru,43044.646,43064.646,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
605,B016,Maharashtra,Mumbai,7075.432,7085.432,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
606,B007,Rajasthan,Jaipur,1772.675,1852.675,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
607,B006,Karnataka,Bengaluru,1465.171,1505.171,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
608,B019,West Bengal,Kolkata,42622.643,42623.643,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
609,B021,Telangana,Hyderabad,2433.567,2473.567,40,Low Power / RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
610,B017,Delhi,New Delhi,25485.641,25490.641,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
611,B022,Tamil Nadu,Chennai,5209.484,5214.484,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
612,B023,Telangana,Hyderabad,5301.483,5306.483,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
613,B011,Gujarat,Ahmedabad,3382.668,3392.668,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
614,B008,Delhi,New Delhi,2179.578,2189.578,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
615,B015,Maharashtra,Mumbai,6895.511,6935.511,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
616,B007,Telangana,Hyderabad,1786.354,1826.354,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
617,B014,Karnataka,Bengaluru,3600.0,3670.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
618,B024,Maharashtra,Mumbai,5504.202,5514.202,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
619,B012,Telangana,Hyderabad,3407.22,3447.22,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
620,B016,West Bengal,Kolkata,7084.659,7085.659,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
621,B009,Tamil Nadu,Chennai,2314.038,2394.038,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
622,B002,Delhi,New Delhi,586.102,606.102,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
623,B015,West Bengal,Kolkata,6647.545,6727.545,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
624,B015,Rajasthan,Jaipur,6835.062,6875.062,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
625,B011,Maharashtra,Mumbai,3302.605,3303.605,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
626,B011,Gujarat,Ahmedabad,3307.552,3312.552,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
627,B019,Telangana,Hyderabad,43470.994,43475.994,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
628,B012,Karnataka,Bengaluru,3415.459,3455.459,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
629,B019,Telangana,Hyderabad,43074.924,43079.924,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
630,B005,West Bengal,Kolkata,943.272,948.272,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
631,B011,Tamil Nadu,Chennai,3317.967,3397.967,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
632,B002,Maharashtra,Mumbai,599.553,609.553,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
633,B008,West Bengal,Kolkata,2116.263,2196.263,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
634,B009,Telangana,Hyderabad,2376.041,2396.041,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
635,B012,Maharashtra,Mumbai,3413.326,3493.326,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
636,B007,Gujarat,Ahmedabad,1925.254,1935.254,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
637,B016,Telangana,Hyderabad,7045.283,7085.283,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
638,B016,West Bengal,Kolkata,7092.607,7102.607,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
639,B018,West Bengal,Kolkata,38244.271,38324.271,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
640,B014,Delhi,New Delhi,3612.789,3652.789,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
641,B001,Maharashtra,Mumbai,472.654,482.654,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
642,B013,Gujarat,Ahmedabad,3563.179,3568.179,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
643,B001,Gujarat,Ahmedabad,478.114,483.114,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
644,B002,Delhi,New Delhi,593.759,594.759,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
645,B003,Telangana,Hyderabad,733.252,738.252,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
646,B005,Telangana,Hyderabad,942.0,960.0,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
647,B006,West Bengal,Kolkata,1483.845,1493.845,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
648,B015,Telangana,Hyderabad,6461.75,6471.75,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
649,B019,West Bengal,Kolkata,42889.974,42969.974,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
650,B016,Delhi,New Delhi,7031.858,7036.858,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
651,B009,Rajasthan,Jaipur,2352.542,2392.542,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
652,B007,Gujarat,Ahmedabad,1895.748,1915.748,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
653,B022,Delhi,New Delhi,5206.399,5226.399,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
654,B024,Telangana,Hyderabad,5647.824,5687.824,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
655,B012,Karnataka,Bengaluru,3426.568,3427.568,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
656,B021,Maharashtra,Mumbai,2470.33,2475.33,5,Low Power / RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
657,B008,Delhi,New Delhi,2119.056,2199.056,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
658,B020,Tamil Nadu,Chennai,69435.058,69455.058,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
659,B016,Maharashtra,Mumbai,7040.368,7060.368,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
660,B020,Gujarat,Ahmedabad,70532.436,70572.436,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
661,B020,West Bengal,Kolkata,68460.257,68465.257,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
662,B011,Delhi,New Delhi,3304.241,3384.241,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
663,B022,Gujarat,Ahmedabad,5236.954,5246.954,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
664,B011,Telangana,Hyderabad,3321.582,3341.582,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
665,B014,Tamil Nadu,Chennai,3658.957,3668.957,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
666,B023,Gujarat,Ahmedabad,5261.252,5271.252,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
667,B022,Karnataka,Bengaluru,5160.831,5165.831,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
668,B024,Karnataka,Bengaluru,5602.789,5603.789,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
669,B021,Karnataka,Bengaluru,2430.314,2440.314,10,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
670,B006,Rajasthan,Jaipur,1435.397,1515.397,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
671,B013,Delhi,New Delhi,3511.466,3591.466,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
672,B015,Rajasthan,Jaipur,6540.304,6550.304,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
